
=====================================
Problem:rosenbrock,  Algorithm:steepestbacktrack,  Initation:( 2.000  4.000 )'
=====================================
Iter  	gnorm     	alpha       x     
875   	6.128e-01 	4.883e-04 	( 1.930e+00  3.727e+00 )
876   	9.580e-01 	9.766e-04 	( 1.930e+00  3.727e+00 )
877   	6.569e-01 	4.883e-04 	( 1.930e+00  3.727e+00 )
878   	1.080e+00 	9.766e-04 	( 1.930e+00  3.726e+00 )
879   	7.120e-01 	4.883e-04 	( 1.929e+00  3.726e+00 )
880   	1.225e+00 	9.766e-04 	( 1.930e+00  3.726e+00 )
881   	7.801e-01 	4.883e-04 	( 1.929e+00  3.725e+00 )
882   	5.803e-01 	4.883e-04 	( 1.930e+00  3.725e+00 )
883   	8.637e-01 	9.766e-04 	( 1.929e+00  3.725e+00 )
884   	6.153e-01 	4.883e-04 	( 1.930e+00  3.724e+00 )
885   	9.649e-01 	9.766e-04 	( 1.929e+00  3.724e+00 )
886   	6.594e-01 	4.883e-04 	( 1.929e+00  3.724e+00 )
887   	1.086e+00 	9.766e-04 	( 1.929e+00  3.724e+00 )
888   	7.142e-01 	4.883e-04 	( 1.929e+00  3.723e+00 )
889   	1.230e+00 	9.766e-04 	( 1.929e+00  3.723e+00 )
890   	7.818e-01 	4.883e-04 	( 1.929e+00  3.722e+00 )
891   	5.804e-01 	4.883e-04 	( 1.929e+00  3.722e+00 )
892   	8.636e-01 	9.766e-04 	( 1.929e+00  3.722e+00 )
893   	6.145e-01 	4.883e-04 	( 1.928e+00  3.722e+00 )
894   	9.620e-01 	9.766e-04 	( 1.929e+00  3.721e+00 )
895   	6.571e-01 	4.883e-04 	( 1.928e+00  3.721e+00 )
896   	1.079e+00 	9.766e-04 	( 1.928e+00  3.721e+00 )
897   	7.099e-01 	4.883e-04 	( 1.928e+00  3.720e+00 )
898   	1.218e+00 	9.766e-04 	( 1.928e+00  3.720e+00 )
899   	7.745e-01 	4.883e-04 	( 1.928e+00  3.720e+00 )
900   	5.770e-01 	4.883e-04 	( 1.928e+00  3.719e+00 )
901   	8.533e-01 	9.766e-04 	( 1.928e+00  3.719e+00 )
902   	6.096e-01 	4.883e-04 	( 1.928e+00  3.719e+00 )
903   	9.479e-01 	9.766e-04 	( 1.928e+00  3.718e+00 )
904   	6.503e-01 	4.883e-04 	( 1.928e+00  3.718e+00 )
905   	1.060e+00 	9.766e-04 	( 1.927e+00  3.718e+00 )
906   	7.006e-01 	4.883e-04 	( 1.928e+00  3.717e+00 )
907   	1.193e+00 	9.766e-04 	( 1.927e+00  3.717e+00 )
908   	7.622e-01 	4.883e-04 	( 1.928e+00  3.717e+00 )
909   	5.714e-01 	4.883e-04 	( 1.927e+00  3.716e+00 )
910   	8.362e-01 	9.766e-04 	( 1.927e+00  3.716e+00 )
911   	6.017e-01 	4.883e-04 	( 1.927e+00  3.716e+00 )
912   	9.248e-01 	9.766e-04 	( 1.927e+00  3.716e+00 )
913   	6.393e-01 	4.883e-04 	( 1.927e+00  3.715e+00 )
914   	1.030e+00 	9.766e-04 	( 1.927e+00  3.715e+00 )
915   	6.856e-01 	4.883e-04 	( 1.926e+00  3.715e+00 )
916   	1.153e+00 	9.766e-04 	( 1.927e+00  3.714e+00 )
917   	7.420e-01 	4.883e-04 	( 1.926e+00  3.714e+00 )
918   	1.297e+00 	9.766e-04 	( 1.927e+00  3.714e+00 )
919   	8.100e-01 	4.883e-04 	( 1.926e+00  3.713e+00 )
920   	5.903e-01 	4.883e-04 	( 1.927e+00  3.713e+00 )
921   	8.917e-01 	9.766e-04 	( 1.926e+00  3.713e+00 )
922   	6.245e-01 	4.883e-04 	( 1.926e+00  3.712e+00 )
923   	9.887e-01 	9.766e-04 	( 1.926e+00  3.712e+00 )
924   	6.666e-01 	4.883e-04 	( 1.926e+00  3.712e+00 )
925   	1.103e+00 	9.766e-04 	( 1.926e+00  3.711e+00 )
926   	7.180e-01 	4.883e-04 	( 1.926e+00  3.711e+00 )
927   	1.236e+00 	9.766e-04 	( 1.926e+00  3.711e+00 )
928   	7.799e-01 	4.883e-04 	( 1.926e+00  3.710e+00 )
929   	5.774e-01 	4.883e-04 	( 1.925e+00  3.710e+00 )
930   	8.536e-01 	9.766e-04 	( 1.926e+00  3.710e+00 )
931   	6.076e-01 	4.883e-04 	( 1.925e+00  3.709e+00 )
932   	9.406e-01 	9.766e-04 	( 1.925e+00  3.709e+00 )
933   	6.446e-01 	4.883e-04 	( 1.925e+00  3.709e+00 )
934   	1.043e+00 	9.766e-04 	( 1.925e+00  3.708e+00 )
935   	6.896e-01 	4.883e-04 	( 1.925e+00  3.708e+00 )
936   	1.162e+00 	9.766e-04 	( 1.925e+00  3.708e+00 )
937   	7.438e-01 	4.883e-04 	( 1.925e+00  3.708e+00 )
938   	1.299e+00 	9.766e-04 	( 1.925e+00  3.707e+00 )
939   	8.084e-01 	4.883e-04 	( 1.924e+00  3.707e+00 )
940   	5.884e-01 	4.883e-04 	( 1.925e+00  3.706e+00 )
941   	8.855e-01 	9.766e-04 	( 1.924e+00  3.706e+00 )
942   	6.203e-01 	4.883e-04 	( 1.925e+00  3.706e+00 )
943   	9.760e-01 	9.766e-04 	( 1.924e+00  3.706e+00 )
944   	6.593e-01 	4.883e-04 	( 1.925e+00  3.705e+00 )
945   	1.082e+00 	9.766e-04 	( 1.924e+00  3.705e+00 )
946   	7.063e-01 	4.883e-04 	( 1.924e+00  3.704e+00 )
947   	1.204e+00 	9.766e-04 	( 1.924e+00  3.704e+00 )
948   	7.626e-01 	4.883e-04 	( 1.924e+00  3.704e+00 )
949   	5.693e-01 	4.883e-04 	( 1.924e+00  3.704e+00 )
950   	8.290e-01 	9.766e-04 	( 1.924e+00  3.703e+00 )
951   	5.960e-01 	4.883e-04 	( 1.924e+00  3.703e+00 )
952   	9.069e-01 	9.766e-04 	( 1.924e+00  3.703e+00 )
953   	6.285e-01 	4.883e-04 	( 1.923e+00  3.702e+00 )
954   	9.976e-01 	9.766e-04 	( 1.924e+00  3.702e+00 )
955   	6.677e-01 	4.883e-04 	( 1.923e+00  3.702e+00 )
956   	1.103e+00 	9.766e-04 	( 1.923e+00  3.701e+00 )
957   	7.145e-01 	4.883e-04 	( 1.923e+00  3.701e+00 )
958   	1.224e+00 	9.766e-04 	( 1.923e+00  3.701e+00 )
959   	7.700e-01 	4.883e-04 	( 1.923e+00  3.700e+00 )
960   	5.717e-01 	4.883e-04 	( 1.923e+00  3.700e+00 )
961   	8.359e-01 	9.766e-04 	( 1.923e+00  3.700e+00 )
962   	5.982e-01 	4.883e-04 	( 1.923e+00  3.699e+00 )
963   	9.129e-01 	9.766e-04 	( 1.923e+00  3.699e+00 )
964   	6.303e-01 	4.883e-04 	( 1.923e+00  3.699e+00 )
965   	1.002e+00 	9.766e-04 	( 1.922e+00  3.699e+00 )
966   	6.689e-01 	4.883e-04 	( 1.923e+00  3.698e+00 )
967   	1.105e+00 	9.766e-04 	( 1.922e+00  3.698e+00 )
968   	7.148e-01 	4.883e-04 	( 1.923e+00  3.697e+00 )
969   	1.224e+00 	9.766e-04 	( 1.922e+00  3.697e+00 )
970   	7.691e-01 	4.883e-04 	( 1.922e+00  3.697e+00 )
971   	5.707e-01 	4.883e-04 	( 1.922e+00  3.697e+00 )
972   	8.323e-01 	9.766e-04 	( 1.922e+00  3.696e+00 )
973   	5.959e-01 	4.883e-04 	( 1.922e+00  3.696e+00 )
974   	9.057e-01 	9.766e-04 	( 1.922e+00  3.696e+00 )
975   	6.263e-01 	4.883e-04 	( 1.922e+00  3.695e+00 )
976   	9.904e-01 	9.766e-04 	( 1.922e+00  3.695e+00 )
977   	6.625e-01 	4.883e-04 	( 1.921e+00  3.695e+00 )
978   	1.087e+00 	9.766e-04 	( 1.922e+00  3.694e+00 )
979   	7.053e-01 	4.883e-04 	( 1.921e+00  3.694e+00 )
980   	1.198e+00 	9.766e-04 	( 1.922e+00  3.694e+00 )
981   	7.556e-01 	4.883e-04 	( 1.921e+00  3.693e+00 )
982   	5.648e-01 	4.883e-04 	( 1.921e+00  3.693e+00 )
983   	8.147e-01 	9.766e-04 	( 1.921e+00  3.693e+00 )
984   	5.881e-01 	4.883e-04 	( 1.921e+00  3.692e+00 )
985   	8.831e-01 	9.766e-04 	( 1.921e+00  3.692e+00 )
986   	6.161e-01 	4.883e-04 	( 1.921e+00  3.692e+00 )
987   	9.620e-01 	9.766e-04 	( 1.921e+00  3.692e+00 )
988   	6.494e-01 	4.883e-04 	( 1.921e+00  3.691e+00 )
989   	1.052e+00 	9.766e-04 	( 1.920e+00  3.691e+00 )
990   	6.887e-01 	4.883e-04 	( 1.921e+00  3.690e+00 )
991   	1.155e+00 	9.766e-04 	( 1.920e+00  3.690e+00 )
992   	7.348e-01 	4.883e-04 	( 1.921e+00  3.690e+00 )
993   	1.271e+00 	9.766e-04 	( 1.920e+00  3.690e+00 )
994   	7.884e-01 	4.883e-04 	( 1.921e+00  3.689e+00 )
995   	5.768e-01 	4.883e-04 	( 1.920e+00  3.689e+00 )
996   	8.499e-01 	9.766e-04 	( 1.920e+00  3.689e+00 )
997   	6.015e-01 	4.883e-04 	( 1.920e+00  3.688e+00 )
998   	9.204e-01 	9.766e-04 	( 1.920e+00  3.688e+00 )
999   	6.306e-01 	4.883e-04 	( 1.920e+00  3.688e+00 )
1000  	1.001e+00 	9.766e-04 	( 1.920e+00  3.687e+00 )

=====================================
Problem:rosenbrock,  Algorithm:newtonbacktrack,  Initation:( 2.000  4.000 )'
=====================================
Iter  	gnorm     	alpha       x     
0     	4.694e+01 	2.500e-01 	( 2.000e+00  4.000e+00 )
1     	3.535e+00 	1.000e+00 	( 1.750e+00  3.000e+00 )
2     	1.034e+01 	2.500e-01 	( 1.694e+00  2.868e+00 )
3     	1.554e+01 	1.000e+00 	( 1.587e+00  2.505e+00 )
4     	3.818e+00 	1.000e+00 	( 1.431e+00  2.024e+00 )
5     	1.550e+01 	1.000e+00 	( 1.358e+00  1.838e+00 )
6     	6.727e-01 	1.000e+00 	( 1.186e+00  1.377e+00 )
7     	1.094e+00 	2.500e-01 	( 1.159e+00  1.343e+00 )
8     	3.949e+00 	1.000e+00 	( 1.124e+00  1.262e+00 )
9     	1.031e-01 	1.000e+00 	( 1.032e+00  1.057e+00 )
10    	1.752e-01 	1.000e+00 	( 1.020e+00  1.041e+00 )
11    	1.992e-04 	1.000e+00 	( 1.001e+00  1.001e+00 )
12    	7.486e-07 	1.000e+00 	( 1.000e+00  1.000e+00 )

=====================================
Problem:rosenbrock,  Algorithm:newtonwolfe,  Initation:( 2.000  4.000 )'
=====================================
Iter  	gnorm     	alpha       x     
0     	1.383e+01 	1.250e-01 	( 2.000e+00  4.000e+00 )
1     	1.550e+01 	5.000e-01 	( 1.875e+00  3.500e+00 )
2     	1.838e+01 	1.000e+00 	( 1.769e+00  3.110e+00 )
3     	7.303e+00 	1.000e+00 	( 1.609e+00  2.564e+00 )
4     	1.723e+01 	1.000e+00 	( 1.509e+00  2.268e+00 )
5     	1.924e+00 	1.000e+00 	( 1.339e+00  1.764e+00 )
6     	5.828e+00 	5.000e-01 	( 1.289e+00  1.660e+00 )
7     	2.132e+00 	1.000e+00 	( 1.193e+00  1.412e+00 )
8     	2.672e+00 	1.000e+00 	( 1.131e+00  1.275e+00 )
9     	3.878e-01 	1.000e+00 	( 1.057e+00  1.111e+00 )
10    	3.074e-01 	1.000e+00 	( 1.030e+00  1.059e+00 )
11    	5.761e-03 	1.000e+00 	( 1.004e+00  1.007e+00 )
12    	9.026e-05 	1.000e+00 	( 1.000e+00  1.001e+00 )
13    	5.041e-10 	1.000e+00 	( 1.000e+00  1.000e+00 )

=====================================
Problem:rosenbrock,  Algorithm:trustregioncg,  Initation:( 2.000  4.000 )'
=====================================
Iter  	gnorm     	radius      x     
0     	2.000e+00 	2.500e-01 	( 2.000e+00  4.000e+00 )'
1     	2.974e+00 	5.000e-01 	( 1.939e+00  3.758e+00 )'
2     	1.198e+01 	1.000e+00 	( 1.813e+00  3.274e+00 )'
3     	1.198e+01 	2.500e-01 	( 1.813e+00  3.274e+00 )'
4     	4.010e+00 	5.000e-01 	( 1.743e+00  3.034e+00 )'
5     	1.325e+01 	1.000e+00 	( 1.604e+00  2.554e+00 )'
6     	1.161e+01 	2.000e+00 	( 1.472e+00  2.151e+00 )'
7     	1.161e+01 	5.000e-01 	( 1.472e+00  2.151e+00 )'
8     	1.161e+01 	1.250e-01 	( 1.472e+00  2.151e+00 )'
9     	1.590e+00 	2.500e-01 	( 1.427e+00  2.034e+00 )'
10    	4.026e+00 	5.000e-01 	( 1.343e+00  1.799e+00 )'
11    	4.544e+01 	1.000e+00 	( 1.030e+00  9.625e-01 )'
12    	4.544e+01 	2.500e-01 	( 1.030e+00  9.625e-01 )'
13    	4.544e+01 	6.250e-02 	( 1.030e+00  9.625e-01 )'
14    	8.011e-01 	1.250e-01 	( 1.012e+00  1.022e+00 )'
15    	8.011e-01 	3.125e-02 	( 1.012e+00  1.022e+00 )'
16    	8.011e-01 	7.812e-03 	( 1.012e+00  1.022e+00 )'
17    	1.234e-02 	1.562e-02 	( 1.008e+00  1.016e+00 )'
18    	2.107e-02 	3.125e-02 	( 1.001e+00  1.002e+00 )'
19    	2.107e-02 	7.812e-03 	( 1.001e+00  1.002e+00 )'
20    	2.107e-02 	1.953e-03 	( 1.001e+00  1.002e+00 )'
21    	2.107e-02 	4.883e-04 	( 1.001e+00  1.002e+00 )'
22    	5.248e-04 	9.766e-04 	( 1.001e+00  1.001e+00 )'
23    	6.352e-03 	1.953e-03 	( 1.000e+00  1.000e+00 )'
24    	6.352e-03 	4.883e-04 	( 1.000e+00  1.000e+00 )'
25    	6.352e-03 	1.221e-04 	( 1.000e+00  1.000e+00 )'
26    	8.646e-05 	2.441e-04 	( 1.000e+00  1.000e+00 )'
27    	8.646e-05 	6.104e-05 	( 1.000e+00  1.000e+00 )'
28    	1.873e-03 	1.221e-04 	( 1.000e+00  1.000e+00 )'
29    	1.341e-05 	2.441e-04 	( 1.000e+00  1.000e+00 )'
30    	1.341e-05 	6.104e-05 	( 1.000e+00  1.000e+00 )'
31    	1.341e-05 	1.526e-05 	( 1.000e+00  1.000e+00 )'
32    	6.027e-05 	3.052e-05 	( 1.000e+00  1.000e+00 )'
33    	6.027e-05 	7.629e-06 	( 1.000e+00  1.000e+00 )'
34    	4.208e-06 	1.526e-05 	( 1.000e+00  1.000e+00 )'
35    	4.208e-06 	3.815e-06 	( 1.000e+00  1.000e+00 )'
36    	2.193e-05 	7.629e-06 	( 1.000e+00  1.000e+00 )'
37    	2.193e-05 	1.907e-06 	( 1.000e+00  1.000e+00 )'
38    	1.906e-06 	3.815e-06 	( 1.000e+00  1.000e+00 )'

=====================================
Problem:rosenbrock,  Algorithm:trustregionsr1cg,  Initation:( 2.000  4.000 )'
=====================================
Iter  	gnorm     	radius      x     
0     	2.000e+00 	2.500e-01 	( 2.000e+00  4.000e+00 )'
1     	2.000e+00 	6.250e-02 	( 2.000e+00  4.000e+00 )'
2     	2.000e+00 	1.562e-02 	( 2.000e+00  4.000e+00 )'
3     	2.000e+00 	3.906e-03 	( 2.000e+00  4.000e+00 )'
4     	2.000e+00 	9.766e-04 	( 2.000e+00  4.000e+00 )'
5     	2.000e+00 	2.441e-04 	( 2.000e+00  4.000e+00 )'
6     	1.234e+00 	4.883e-04 	( 2.000e+00  4.000e+00 )'
7     	5.270e-01 	9.766e-04 	( 1.999e+00  4.000e+00 )'
8     	1.197e+00 	1.953e-03 	( 1.999e+00  3.999e+00 )'
9     	5.298e-01 	3.906e-03 	( 1.999e+00  3.997e+00 )'
10    	1.193e+00 	7.812e-03 	( 1.998e+00  3.993e+00 )'
11    	5.247e-01 	1.562e-02 	( 1.996e+00  3.986e+00 )'
12    	1.236e+00 	3.125e-02 	( 1.992e+00  3.970e+00 )'
13    	4.885e-01 	6.250e-02 	( 1.984e+00  3.940e+00 )'
14    	2.788e+00 	1.250e-01 	( 1.970e+00  3.879e+00 )'
15    	1.524e+00 	2.500e-01 	( 1.939e+00  3.758e+00 )'
16    	4.968e+00 	5.000e-01 	( 1.876e+00  3.516e+00 )'
17    	2.292e+01 	5.000e-01 	( 1.750e+00  3.033e+00 )'
18    	2.292e+01 	1.250e-01 	( 1.750e+00  3.033e+00 )'
19    	2.292e+01 	3.125e-02 	( 1.750e+00  3.033e+00 )'
20    	2.292e+01 	7.812e-03 	( 1.750e+00  3.033e+00 )'
21    	1.542e+01 	1.562e-02 	( 1.749e+00  3.040e+00 )'
22    	4.145e-01 	3.125e-02 	( 1.740e+00  3.028e+00 )'
23    	1.959e+00 	6.250e-02 	( 1.730e+00  2.998e+00 )'
24    	4.040e-01 	1.250e-01 	( 1.713e+00  2.938e+00 )'
25    	3.201e+00 	2.500e-01 	( 1.679e+00  2.818e+00 )'
26    	7.014e+00 	5.000e-01 	( 1.608e+00  2.578e+00 )'
27    	7.014e+00 	1.250e-01 	( 1.608e+00  2.578e+00 )'
28    	8.719e+00 	2.500e-01 	( 1.572e+00  2.459e+00 )'
29    	8.719e+00 	6.250e-02 	( 1.572e+00  2.459e+00 )'
30    	8.719e+00 	1.562e-02 	( 1.572e+00  2.459e+00 )'
31    	8.719e+00 	3.906e-03 	( 1.572e+00  2.459e+00 )'
32    	8.719e+00 	9.766e-04 	( 1.572e+00  2.459e+00 )'
33    	6.593e+00 	9.766e-04 	( 1.571e+00  2.459e+00 )'
34    	4.475e+00 	1.953e-03 	( 1.570e+00  2.459e+00 )'
35    	4.161e-01 	3.906e-03 	( 1.568e+00  2.460e+00 )'
36    	6.064e-01 	7.812e-03 	( 1.566e+00  2.456e+00 )'
37    	4.231e-01 	1.562e-02 	( 1.564e+00  2.448e+00 )'
38    	5.578e-01 	3.125e-02 	( 1.559e+00  2.434e+00 )'
39    	5.039e-01 	6.250e-02 	( 1.550e+00  2.404e+00 )'
40    	3.767e-01 	1.250e-01 	( 1.531e+00  2.344e+00 )'
41    	4.948e-01 	2.500e-01 	( 1.492e+00  2.226e+00 )'
42    	4.948e-01 	6.250e-02 	( 1.492e+00  2.226e+00 )'
43    	4.948e-01 	1.562e-02 	( 1.492e+00  2.226e+00 )'
44    	4.948e-01 	3.906e-03 	( 1.492e+00  2.226e+00 )'
45    	4.948e-01 	9.766e-04 	( 1.492e+00  2.226e+00 )'
46    	4.948e-01 	2.441e-04 	( 1.492e+00  2.226e+00 )'
47    	3.125e-01 	2.441e-04 	( 1.491e+00  2.225e+00 )'
48    	3.124e-01 	4.883e-04 	( 1.491e+00  2.225e+00 )'
49    	3.124e-01 	9.766e-04 	( 1.491e+00  2.225e+00 )'
50    	3.163e-01 	1.953e-03 	( 1.491e+00  2.224e+00 )'
51    	6.559e-01 	3.906e-03 	( 1.490e+00  2.222e+00 )'
52    	3.527e-01 	7.812e-03 	( 1.489e+00  2.218e+00 )'
53    	6.650e-01 	1.562e-02 	( 1.487e+00  2.211e+00 )'
54    	3.326e-01 	3.125e-02 	( 1.481e+00  2.196e+00 )'
55    	9.124e-01 	6.250e-02 	( 1.472e+00  2.166e+00 )'
56    	5.034e-01 	1.250e-01 	( 1.451e+00  2.107e+00 )'
57    	1.479e+00 	2.500e-01 	( 1.411e+00  1.989e+00 )'
58    	7.521e+00 	5.000e-01 	( 1.329e+00  1.753e+00 )'
59    	7.521e+00 	1.250e-01 	( 1.329e+00  1.753e+00 )'
60    	7.521e+00 	3.125e-02 	( 1.329e+00  1.753e+00 )'
61    	6.293e+00 	6.250e-02 	( 1.317e+00  1.724e+00 )'
62    	5.118e-01 	1.250e-01 	( 1.291e+00  1.667e+00 )'
63    	5.118e-01 	3.125e-02 	( 1.291e+00  1.667e+00 )'
64    	1.645e+00 	3.125e-02 	( 1.281e+00  1.638e+00 )'
65    	4.536e-01 	6.250e-02 	( 1.268e+00  1.609e+00 )'
66    	5.064e-01 	1.250e-01 	( 1.245e+00  1.551e+00 )'
67    	5.064e-01 	3.125e-02 	( 1.245e+00  1.551e+00 )'
68    	5.064e-01 	7.812e-03 	( 1.245e+00  1.551e+00 )'
69    	5.064e-01 	1.953e-03 	( 1.245e+00  1.551e+00 )'
70    	5.064e-01 	4.883e-04 	( 1.245e+00  1.551e+00 )'
71    	5.064e-01 	1.221e-04 	( 1.245e+00  1.551e+00 )'
72    	3.582e-01 	1.221e-04 	( 1.245e+00  1.551e+00 )'
73    	2.406e-01 	2.441e-04 	( 1.245e+00  1.551e+00 )'
74    	1.964e-01 	4.883e-04 	( 1.245e+00  1.551e+00 )'
75    	2.614e-01 	9.766e-04 	( 1.245e+00  1.550e+00 )'
76    	2.542e-01 	1.953e-03 	( 1.244e+00  1.549e+00 )'
77    	2.609e-01 	3.906e-03 	( 1.244e+00  1.548e+00 )'
78    	2.500e-01 	7.812e-03 	( 1.242e+00  1.544e+00 )'
79    	2.651e-01 	1.562e-02 	( 1.239e+00  1.537e+00 )'
80    	2.130e-01 	3.125e-02 	( 1.233e+00  1.522e+00 )'
81    	4.233e-01 	6.250e-02 	( 1.222e+00  1.493e+00 )'
82    	5.288e-01 	1.250e-01 	( 1.198e+00  1.435e+00 )'
83    	5.288e-01 	3.125e-02 	( 1.198e+00  1.435e+00 )'
84    	5.288e-01 	7.812e-03 	( 1.198e+00  1.435e+00 )'
85    	5.288e-01 	1.953e-03 	( 1.198e+00  1.435e+00 )'
86    	5.288e-01 	4.883e-04 	( 1.198e+00  1.435e+00 )'
87    	5.288e-01 	1.221e-04 	( 1.198e+00  1.435e+00 )'
88    	5.288e-01 	3.052e-05 	( 1.198e+00  1.435e+00 )'
89    	4.912e-01 	3.052e-05 	( 1.198e+00  1.435e+00 )'
90    	4.541e-01 	6.104e-05 	( 1.198e+00  1.435e+00 )'
91    	3.819e-01 	1.221e-04 	( 1.198e+00  1.435e+00 )'
92    	2.507e-01 	2.441e-04 	( 1.198e+00  1.435e+00 )'
93    	1.647e-01 	4.883e-04 	( 1.198e+00  1.435e+00 )'
94    	2.416e-01 	9.766e-04 	( 1.198e+00  1.435e+00 )'
95    	1.955e-01 	1.953e-03 	( 1.197e+00  1.434e+00 )'
96    	2.411e-01 	3.906e-03 	( 1.197e+00  1.432e+00 )'
97    	1.915e-01 	7.812e-03 	( 1.195e+00  1.429e+00 )'
98    	2.467e-01 	1.562e-02 	( 1.192e+00  1.421e+00 )'
99    	1.598e-01 	3.125e-02 	( 1.186e+00  1.407e+00 )'
100   	4.619e-01 	6.250e-02 	( 1.174e+00  1.378e+00 )'
101   	5.640e-01 	1.250e-01 	( 1.149e+00  1.321e+00 )'
102   	5.640e-01 	3.125e-02 	( 1.149e+00  1.321e+00 )'
103   	5.640e-01 	7.812e-03 	( 1.149e+00  1.321e+00 )'
104   	5.640e-01 	1.953e-03 	( 1.149e+00  1.321e+00 )'
105   	5.640e-01 	4.883e-04 	( 1.149e+00  1.321e+00 )'
106   	5.640e-01 	1.221e-04 	( 1.149e+00  1.321e+00 )'
107   	5.640e-01 	3.052e-05 	( 1.149e+00  1.321e+00 )'
108   	5.273e-01 	3.052e-05 	( 1.149e+00  1.321e+00 )'
109   	4.909e-01 	6.104e-05 	( 1.149e+00  1.321e+00 )'
110   	4.190e-01 	1.221e-04 	( 1.149e+00  1.321e+00 )'
111   	2.809e-01 	2.441e-04 	( 1.149e+00  1.321e+00 )'
112   	1.213e-01 	4.883e-04 	( 1.149e+00  1.321e+00 )'
113   	1.530e-01 	9.766e-04 	( 1.149e+00  1.320e+00 )'
114   	1.875e-01 	1.953e-03 	( 1.148e+00  1.319e+00 )'
115   	1.524e-01 	3.906e-03 	( 1.148e+00  1.318e+00 )'
116   	1.821e-01 	7.812e-03 	( 1.146e+00  1.314e+00 )'
117   	1.552e-01 	1.562e-02 	( 1.143e+00  1.307e+00 )'
118   	1.358e-01 	3.125e-02 	( 1.137e+00  1.293e+00 )'
119   	3.166e-01 	6.250e-02 	( 1.124e+00  1.264e+00 )'
120   	5.730e-01 	1.250e-01 	( 1.099e+00  1.207e+00 )'
121   	2.541e+00 	2.500e-01 	( 1.048e+00  1.093e+00 )'
122   	2.541e+00 	6.250e-02 	( 1.048e+00  1.093e+00 )'
123   	2.541e+00 	1.562e-02 	( 1.048e+00  1.093e+00 )'
124   	1.640e+00 	3.125e-02 	( 1.054e+00  1.107e+00 )'
125   	1.640e+00 	7.812e-03 	( 1.054e+00  1.107e+00 )'
126   	1.640e+00 	1.953e-03 	( 1.054e+00  1.107e+00 )'
127   	4.888e-01 	3.906e-03 	( 1.052e+00  1.108e+00 )'
128   	4.399e-02 	7.812e-03 	( 1.051e+00  1.104e+00 )'
129   	2.956e-01 	1.562e-02 	( 1.047e+00  1.097e+00 )'
130   	5.662e-02 	3.125e-02 	( 1.041e+00  1.083e+00 )'
131   	1.372e-01 	6.250e-02 	( 1.027e+00  1.055e+00 )'
132   	1.708e+00 	6.250e-02 	( 9.752e-01  9.471e-01 )'
133   	2.543e-01 	1.250e-01 	( 1.002e+00  1.004e+00 )'
134   	2.543e-01 	3.125e-02 	( 1.002e+00  1.004e+00 )'
135   	2.543e-01 	7.812e-03 	( 1.002e+00  1.004e+00 )'
136   	2.543e-01 	1.953e-03 	( 1.002e+00  1.004e+00 )'
137   	2.543e-01 	4.883e-04 	( 1.002e+00  1.004e+00 )'
138   	1.533e-01 	9.766e-04 	( 1.002e+00  1.004e+00 )'
139   	3.701e-03 	1.953e-03 	( 1.002e+00  1.003e+00 )'
140   	7.510e-04 	3.906e-03 	( 1.001e+00  1.001e+00 )'
141   	7.510e-04 	9.766e-04 	( 1.001e+00  1.001e+00 )'
142   	2.960e-04 	1.953e-03 	( 1.000e+00  1.001e+00 )'
143   	2.960e-04 	4.883e-04 	( 1.000e+00  1.001e+00 )'
144   	2.960e-04 	1.221e-04 	( 1.000e+00  1.001e+00 )'
145   	2.960e-04 	3.052e-05 	( 1.000e+00  1.001e+00 )'
146   	2.960e-04 	7.629e-06 	( 1.000e+00  1.001e+00 )'
147   	2.960e-04 	1.907e-06 	( 1.000e+00  1.001e+00 )'
148   	2.960e-04 	4.768e-07 	( 1.000e+00  1.001e+00 )'
149   	2.696e-04 	4.768e-07 	( 1.000e+00  1.001e+00 )'
150   	2.626e-04 	9.537e-07 	( 1.000e+00  1.001e+00 )'
151   	3.175e-04 	1.907e-06 	( 1.000e+00  1.001e+00 )'
152   	4.123e-04 	3.815e-06 	( 1.000e+00  1.001e+00 )'
153   	3.147e-04 	7.629e-06 	( 1.000e+00  1.001e+00 )'
154   	4.048e-04 	1.526e-05 	( 1.000e+00  1.001e+00 )'
155   	3.032e-04 	3.052e-05 	( 1.000e+00  1.001e+00 )'
156   	3.746e-04 	6.104e-05 	( 1.000e+00  1.001e+00 )'
157   	2.576e-04 	1.221e-04 	( 1.000e+00  1.000e+00 )'
158   	2.519e-04 	2.441e-04 	( 1.000e+00  1.000e+00 )'
159   	8.110e-05 	4.883e-04 	( 1.000e+00  1.000e+00 )'
160   	8.110e-05 	1.221e-04 	( 1.000e+00  1.000e+00 )'
161   	9.668e-06 	2.441e-04 	( 1.000e+00  1.000e+00 )'
162   	9.668e-06 	6.104e-05 	( 1.000e+00  1.000e+00 )'
163   	9.668e-06 	1.526e-05 	( 1.000e+00  1.000e+00 )'
164   	6.984e-06 	3.052e-05 	( 1.000e+00  1.000e+00 )'
165   	6.984e-06 	7.629e-06 	( 1.000e+00  1.000e+00 )'
166   	6.984e-06 	1.907e-06 	( 1.000e+00  1.000e+00 )'
167   	2.429e-06 	3.815e-06 	( 1.000e+00  1.000e+00 )'
168   	1.198e-06 	7.629e-06 	( 1.000e+00  1.000e+00 )'

=====================================
Problem:rosenbrock,  Algorithm:bfgsbacktrack,  Initation:( 2.000  4.000 )'
=====================================
